path,mape
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/98_experiment,15.3347949259707
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/99_experiment,11.955116354133363
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/100_experiment,7.980529661897005
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/101_experiment,9.633238484878802
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/102_experiment,13.584504976178147
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/103_experiment,14.171684783874145
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/104_experiment,8.019800120260406
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/105_experiment,10.832981995460951
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/106_experiment,9.679147374829796
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/107_experiment,8.08492982382407
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/108_experiment,20.801617919823304
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/109_experiment,13.421991100212042
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/110_experiment,10.63769839535975
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/111_experiment,18.36170509770709
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/112_experiment,16.788284410306776
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/113_experiment,8.270931103928477
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/114_experiment,16.021743090636264
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/115_experiment,12.757732189832216
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/116_experiment,11.603522582446864
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/117_experiment,14.040517126023285
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/118_experiment,11.47858759566524
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/119_experiment,9.753982708329612
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/120_experiment,11.16214622882678
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/121_experiment,8.529264374930847
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/122_experiment,14.027279697467442
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/123_experiment,14.06877417402731
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/124_experiment,9.879555898677006
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/125_experiment,9.327977291565398
